partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,optimal_algorithm,optimal_predicted_time_sec,predicted_time_sec__binomial,predicted_time_sec__circ_graph,predicted_time_sec__nb,predicted_time_sec__pipelined_tree,predicted_time_sec__release_gather,predicted_time_sec__scatter_recursive_doubling_allgather,predicted_time_sec__scatter_ring_allgather,predicted_time_sec__tree
single_node,8,8,1,8,32768,release_gather,1.314152515565509e-05,3.334385105982437e-05,3.338766281836182e-05,3.3442008462633795e-05,3.356952328995656e-05,1.314152515565509e-05,3.3442008462633795e-05,3.3727059238934786e-05,3.334968643976822e-05
single_node,8,8,1,8,49152,release_gather,2.0861455609039393e-05,4.1274214887364716e-05,4.17805025578607e-05,4.1746412669697726e-05,4.1745120045696766e-05,2.0861455609039393e-05,4.177208589503206e-05,4.192620995433363e-05,4.170994683142696e-05
single_node,8,8,1,8,65536,release_gather,2.5864628413540387e-05,5.164065173899621e-05,5.232778895997734e-05,5.233629463523437e-05,5.266404276154402e-05,2.5864628413540387e-05,5.2317247551203434e-05,5.2380699086881323e-05,5.22394217806303e-05
single_node,8,8,1,8,98304,release_gather,3.95565679731762e-05,7.28450520927909e-05,7.352243376132875e-05,7.282512256994139e-05,8.219249099265974e-05,3.95565679731762e-05,7.284669143945875e-05,7.293593565207323e-05,7.292463832764235e-05
single_node,8,8,1,8,131072,release_gather,4.737810813060719e-05,8.7826676634076e-05,8.849245623112319e-05,8.744533623628479e-05,0.00010115576197177497,4.737810813060719e-05,8.70991373272399e-05,8.793625169433232e-05,8.792263091390709e-05
single_node,8,8,1,8,196608,release_gather,7.94694483327631e-05,0.00012302917565818866,0.00012573095258299198,0.00012374166443840663,0.0001482655848106463,7.94694483327631e-05,0.00012337953956952037,0.00012428126972422224,0.00012504104773148372
single_node,8,8,1,8,262144,release_gather,0.00013304529730778203,0.0001570212713953153,0.0001581133147803617,0.00015774694920558564,0.0002233477563975365,0.00013304529730778203,0.00015748888938020689,0.00015858445344465647,0.0001643877896797619
single_node,8,8,1,8,393216,release_gather,0.0001511787772480984,0.00017515867581633957,0.00017240046686198618,0.00017576424211549613,0.00027192142182060346,0.0001511787772480984,0.00017455594884421035,0.00017778407668405624,0.00019310029391857695
single_node,8,8,1,8,524288,release_gather,0.00020625297003421526,0.00023904267564990505,0.00022919015613906115,0.00024066971499944292,0.00041721946445699807,0.00020625297003421526,0.00023851191571268735,0.00024435744325835364,0.00027142866344086967
single_node,8,8,1,8,786432,release_gather,0.0003036473249423492,0.0003435037343785998,0.000307957761915065,0.00034018922602112994,0.0007330822881470678,0.0003036473249423492,0.000342328195316281,0.0003469335783761711,0.00038596164841266046
single_node,8,8,1,8,1048576,circ_graph,0.0003742555712698092,0.0004352117915794183,0.0003742555712698092,0.0004283836564108613,0.0010077361900319964,0.00038418013767520004,0.00043068054104887244,0.00043137702737483134,0.0004599787559463369
single_node,8,8,1,8,1572864,circ_graph,0.0005377842607287569,0.0006327667103780848,0.0005377842607287569,0.0006092152316675474,0.0015084957896928058,0.000574219443405126,0.0006170510256929228,0.0006128647123904446,0.0006435904210332883
single_node,8,8,1,8,2097152,circ_graph,0.0006424033937197223,0.0007367296605307993,0.0006424033937197223,0.0007158663292816638,0.001743965185230979,0.0006963190296211918,0.0007253308087875,0.0007177655701675628,0.000749547938717722
single_node,8,8,1,8,3145728,circ_graph,0.0009452960631406042,0.0010699754574214802,0.0009452960631406042,0.0010504351162300436,0.003398551157330783,0.0010424528469766573,0.0010573947035173114,0.0010561817242219183,0.0012113502848490598
single_node,8,8,1,8,4194304,circ_graph,0.001158209379789404,0.001386558451969768,0.001158209379789404,0.0013706373347005872,0.005030580237841888,0.0013620874196208213,0.0013827265879081062,0.001380323076049915,0.0015700282206597912
