partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,algorithm,predicted_time_sec,is_optimal
regular_ppn,2,16,8,2,4096,release_gather,7.798359949430719e-06,1
regular_ppn,2,16,8,2,4096,scatter_recursive_doubling_allgather,0.00020557475721414648,0
regular_ppn,2,16,8,2,4096,scatter_ring_allgather,0.0004992366668950893,0
regular_ppn,2,16,8,2,4096,tree,0.000103533117162581,0
regular_ppn,2,16,8,2,16384,binomial,0.0001393589040363993,0
regular_ppn,2,16,8,2,16384,circ_graph,9.337847094374831e-05,0
regular_ppn,2,16,8,2,16384,nb,0.00013639645733287814,0
regular_ppn,2,16,8,2,16384,pipelined_tree,0.0002318335593474822,0
regular_ppn,2,16,8,2,16384,release_gather,2.0210815798428934e-05,1
regular_ppn,2,16,8,2,16384,scatter_recursive_doubling_allgather,0.00022223978234559868,0
regular_ppn,2,16,8,2,16384,scatter_ring_allgather,0.0009076701503225734,0
regular_ppn,2,16,8,2,16384,tree,0.00011876794773629374,0
regular_ppn,2,16,8,2,131072,binomial,0.00032496898698611124,0
regular_ppn,2,16,8,2,131072,circ_graph,0.00019893946165465385,0
regular_ppn,2,16,8,2,131072,nb,0.00032288211998905437,0
regular_ppn,2,16,8,2,131072,pipelined_tree,0.0012369331864705907,0
regular_ppn,2,16,8,2,131072,release_gather,7.435000583724282e-05,1
regular_ppn,2,16,8,2,131072,scatter_recursive_doubling_allgather,0.0003525611850731963,0
regular_ppn,2,16,8,2,131072,scatter_ring_allgather,0.0009363073835906402,0
regular_ppn,2,16,8,2,131072,tree,0.0002414393270837871,0
regular_ppn,2,16,8,2,1048576,binomial,0.0017276935761155634,0
regular_ppn,2,16,8,2,1048576,circ_graph,0.0009593830373359244,0
regular_ppn,2,16,8,2,1048576,nb,0.001704654312551418,0
regular_ppn,2,16,8,2,1048576,pipelined_tree,0.008818204576542133,0
regular_ppn,2,16,8,2,1048576,release_gather,0.00049969081279372,1
regular_ppn,2,16,8,2,1048576,scatter_recursive_doubling_allgather,0.0010541865507668659,0
regular_ppn,2,16,8,2,1048576,scatter_ring_allgather,0.0019088246018771295,0
regular_ppn,2,16,8,2,1048576,tree,0.0012407012644810068,0
regular_ppn,2,16,8,2,4194304,binomial,0.006221108850695347,0
regular_ppn,2,16,8,2,4194304,circ_graph,0.0035988035518395483,0
regular_ppn,2,16,8,2,4194304,nb,0.004706601633145419,0
regular_ppn,2,16,8,2,4194304,pipelined_tree,0.0363009297582786,0
regular_ppn,2,16,8,2,4194304,release_gather,0.002129481179458435,1
regular_ppn,2,16,8,2,4194304,scatter_recursive_doubling_allgather,0.0034691193550230475,0
regular_ppn,2,16,8,2,4194304,scatter_ring_allgather,0.004729460475818549,0
regular_ppn,2,16,8,2,4194304,tree,0.0052142369328473425,0
regular_ppn,2,16,8,2,33554432,binomial,0.03853345815804093,0
regular_ppn,2,16,8,2,33554432,circ_graph,0.031239464415865684,0
regular_ppn,2,16,8,2,33554432,nb,0.03021767690283274,0
regular_ppn,2,16,8,2,33554432,pipelined_tree,0.24920834135311165,0
regular_ppn,2,16,8,2,33554432,release_gather,0.024465722980269267,0
regular_ppn,2,16,8,2,33554432,scatter_recursive_doubling_allgather,0.022716941296778335,1
regular_ppn,2,16,8,2,33554432,scatter_ring_allgather,0.02696906977252425,0
regular_ppn,2,16,8,2,33554432,tree,0.03576727454710513,0
regular_ppn,2,32,16,2,2,binomial,4.131404196534612e-05,0
regular_ppn,2,32,16,2,2,circ_graph,4.582936611602786e-05,0
regular_ppn,2,32,16,2,2,nb,4.231539239795325e-05,0
regular_ppn,2,32,16,2,2,pipelined_tree,0.00011726376206272372,0
regular_ppn,2,32,16,2,2,release_gather,5.08390213966931e-06,1
regular_ppn,2,32,16,2,2,scatter_recursive_doubling_allgather,7.850706126282288e-05,0
regular_ppn,2,32,16,2,2,scatter_ring_allgather,0.0006005321412625579,0
regular_ppn,2,32,16,2,2,tree,8.712333970725927e-05,0
regular_ppn,2,32,16,2,16,binomial,3.993810613828964e-05,0
regular_ppn,2,32,16,2,16,circ_graph,5.746190055908208e-05,0
regular_ppn,2,32,16,2,16,nb,5.818562046469149e-05,0
regular_ppn,2,32,16,2,16,pipelined_tree,0.00014144270416432413,0
regular_ppn,2,32,16,2,16,release_gather,4.81139308018872e-06,1
regular_ppn,2,32,16,2,16,scatter_recursive_doubling_allgather,8.565506092895466e-05,0
regular_ppn,2,32,16,2,16,scatter_ring_allgather,0.0005635155271718254,0
regular_ppn,2,32,16,2,16,tree,8.198145126500644e-05,0
regular_ppn,2,32,16,2,64,binomial,5.313613707320669e-05,0
regular_ppn,2,32,16,2,64,circ_graph,6.405731253362216e-05,0
regular_ppn,2,32,16,2,64,nb,7.244715167422217e-05,0
regular_ppn,2,32,16,2,64,pipelined_tree,0.00015298744958541994,0
regular_ppn,2,32,16,2,64,release_gather,4.573817107462548e-06,1
regular_ppn,2,32,16,2,64,scatter_recursive_doubling_allgather,0.00010390418827561603,0
