grid_mode,ppn,nodes,nproc,message_size_bytes,optimal_algorithm,optimal_predicted_time_sec,predicted_time_sec__binomial,predicted_time_sec__circ_graph,predicted_time_sec__nb,predicted_time_sec__pipelined_tree,predicted_time_sec__release_gather,predicted_time_sec__scatter_recursive_doubling_allgather,predicted_time_sec__scatter_ring_allgather,predicted_time_sec__tree
nodes,16,8,128,2,circ_graph,5.408018908342315e-05,6.32866921192533e-05,5.408018908342315e-05,7.087467249659406e-05,8.654348035570474e-05,6.120729468313747e-05,0.00012068546008042231,0.0010664568281772884,9.192308627749294e-05
nodes,16,8,128,16,circ_graph,5.418186992500449e-05,6.362679244269542e-05,5.418186992500449e-05,7.092163377012199e-05,8.6865458742133e-05,6.140810294464678e-05,0.0001204356798594346,0.0010719690629987923,9.172053353452099e-05
nodes,16,8,128,64,circ_graph,5.465531735047025e-05,6.414391872501857e-05,5.465531735047025e-05,7.210083275565083e-05,8.759845080243524e-05,6.19077954316545e-05,0.00014139217392500982,0.0011024661269274942,9.219766611582111e-05
nodes,16,8,128,512,nb,7.472501045327449e-05,9.783332301541702e-05,9.423482256880426e-05,7.472501045327449e-05,0.0001065922736108289,9.976019389938294e-05,0.0001927347614921578,0.001137958099337879,0.00011077656516542097
nodes,16,8,128,4096,nb,8.813545438560794e-05,0.00011472759402047296,0.00011050951631311072,8.813545438560794e-05,0.00013846121900422365,0.00012191151310122432,0.0002918381932519165,0.0011970017795076302,0.00014781967946079916
nodes,16,8,128,16384,binomial,0.00014707580532065964,0.00014707580532065964,0.0001486626638211405,0.00027358303061103404,0.0002658435323928708,0.00020821410201245447,0.0002796789109742204,0.0013096589730876844,0.00018508747994790936
nodes,16,8,128,131072,binomial,0.0003568697228258557,0.0003568697228258557,0.00044104987809511257,0.0004471997906922465,0.0012005251921223883,0.00044129838664227144,0.00044550901758515183,0.0044438353243184785,0.00045213220561819576
nodes,16,8,128,1048576,binomial,0.0015383806755652103,0.0015383806755652103,0.0016533947609282593,0.0050614540143519475,0.009563528590846556,0.0024192338386712807,0.001901843124198025,0.0049739358684281545,0.002854253044827915
nodes,16,8,128,4194304,binomial,0.005063482678945163,0.005063482678945163,0.006832673687667408,0.008333846636753843,0.035880584528648285,0.007621976318778971,0.006654465229551442,0.007844418343935728,0.010579425113876263
nodes,16,8,128,33554432,scatter_ring_allgather,0.034936982026267084,0.04042811949957596,0.04647963963725021,0.0411835700590467,0.3235660363455006,0.04263744551940437,0.049664045520013314,0.034936982026267084,0.08474944325232348
nodes,16,16,256,2,binomial,6.827241127299548e-05,6.827241127299548e-05,9.128119564345437e-05,9.369513003757106e-05,0.00011843402587583061,9.914775540259133e-05,0.00015664296484157317,0.0024414361844910747,0.00011622537739789147
nodes,16,16,256,16,binomial,6.919249809513585e-05,6.919249809513585e-05,9.130293381595238e-05,9.35879324551626e-05,0.00011778163690122364,9.896576672473164e-05,0.0001566179445592954,0.0024459518455824366,0.00011570559106718768
nodes,16,16,256,64,binomial,7.257570166343055e-05,7.257570166343055e-05,9.243710550028219e-05,9.38730767237193e-05,0.0001202223278500691,9.975272530362761e-05,0.00016383476653804174,0.002451333591898168,0.00011846093616584328
nodes,16,16,256,512,binomial,9.818560637982894e-05,9.818560637982894e-05,0.00010445015676068262,9.957544911291836e-05,0.00014677160603832073,0.00011810187468450461,0.00021847431561035835,0.0025633109565897758,0.00014588424446094337
nodes,16,16,256,4096,nb,0.00011281487433117778,0.00013368062421586837,0.00012480181862860085,0.00011281487433117778,0.00017932749206446896,0.0001417445147225289,0.00034890474936782266,0.0026131694123396397,0.0001861644256523821
nodes,16,16,256,16384,circ_graph,0.00018120373630184158,0.00018946708559509215,0.00018120373630184158,0.0003536011986757902,0.0003287855679758839,0.0002791727813089428,0.00036524950453266413,0.0029302040829461405,0.00024273247116096228
nodes,16,16,256,131072,binomial,0.0004484313182776864,0.0004484313182776864,0.0005387606540898721,0.000556053278298918,0.001347436279270672,0.0005524797702358768,0.0005581510623837031,0.005675217870239205,0.0005790454996503953
nodes,16,16,256,1048576,binomial,0.0017253448139272162,0.0017253448139272162,0.00211985619093155,0.009092560817026779,0.010184439290479692,0.003613798542190198,0.00269755474123083,0.009906826080382302,0.0040210879308836146
nodes,16,16,256,4194304,binomial,0.005979172840881749,0.005979172840881749,0.007792385517945972,0.011940459876153081,0.04270016359418231,0.010373671387334115,0.009716118749123275,0.010893144349417584,0.014168851511299171
nodes,16,16,256,33554432,scatter_ring_allgather,0.04824152214424216,0.054555675214015636,0.05968822578255482,0.05581523713536647,0.33984157842298085,0.056727391609446,0.066540706643947,0.04824152214424216,0.10569102007955498
nodes,16,32,512,2,binomial,0.00011429048632141194,0.00011429048632141194,0.00012903874254089264,0.0001248499460621295,0.0001553865370529032,0.000132672811162253,0.0002093391748320375,0.00525002872441025,0.0001624586222691942
nodes,16,32,512,16,binomial,0.00011392133010987618,0.00011392133010987618,0.00012863532622105466,0.00012465104705580642,0.00015490152459042688,0.00013229872276156773,0.00020898790297633145,0.005254357392389309,0.00016190027853184966
nodes,16,32,512,64,binomial,0.00011371692371800743,0.00011371692371800743,0.0001292916754231873,0.00012488130954705273,0.00015738824717721468,0.00013269435053122095,0.00021696738307521834,0.005256144838182474,0.00016441078895345363
nodes,16,32,512,512,nb,0.00013739614930361369,0.0001582400759081454,0.00015426614107239562,0.00013739614930361369,0.00019855435278182717,0.0001668378014943456,0.0002802095342881591,0.005380381701818847,0.00021207560488237107
nodes,16,32,512,4096,nb,0.00014957354778067283,0.00018404741041097648,0.00017244224694161028,0.00014957354778067283,0.0002423238483367656,0.00020281616417945847,0.00040843520659056677,0.005483564969075185,0.0002580562507971472
nodes,16,32,512,16384,circ_graph,0.0002530703057228004,0.00026327027188857504,0.0002530703057228004,0.00041886200588201676,0.0003982148538594545,0.000366177146334186,0.0004374660614572898,0.005698361246317361,0.00032715530988382263
nodes,16,32,512,131072,binomial,0.0005139344794943645,0.0005139344794943645,0.0006120800865038214,0.0006395890861734831,0.0013424818629274337,0.0006370407494019895,0.0006419269153981129,0.008661000999421178,0.0006622676904799332
nodes,16,32,512,1048576,binomial,0.0019422499700623933,0.0019422499700623933,0.0023917597182331173,0.013475259187365026,0.012097280656197187,0.00500511172006608,0.0035820070898759083,0.015451619475919297,0.004828078291921745
nodes,16,32,512,4194304,binomial,0.007260664800074619,0.007260664800074619,0.009059838417198231,0.015699170824507412,0.04273783996151632,0.012778410221127896,0.011929456103280354,0.013511362583598798,0.015097024311950575
nodes,16,32,512,33554432,scatter_ring_allgather,0.05851685003661566,0.06435732570715304,0.06700445437897216,0.06578393748013084,0.33984157842298085,0.06641283435445511,0.07323992176170566,0.05851685003661566,0.10741505407633982
nodes,32,2,64,2,release_gather,1.3442192351786723e-05,1.978335870478731e-05,2.986902171697717e-05,2.3662973803877747e-05,3.13747773066998e-05,1.3442192351786723e-05,5.393453607379519e-05,0.0005642840581436447,3.186952084524781e-05
nodes,32,2,64,16,release_gather,1.3419450510535888e-05,1.983714338297979e-05,2.986478823987848e-05,2.3767412450479452e-05,3.135261357264105e-05,1.3419450510535888e-05,5.559926253467475e-05,0.0005647141207372973,3.182714147799866e-05
nodes,32,2,64,64,release_gather,1.3546712864920147e-05,2.0921012167698474e-05,3.014189674154024e-05,2.4251451971780483e-05,3.165138859126693e-05,1.3546712864920147e-05,7.057791591667882e-05,0.0005772397080620996,3.207036813020964e-05
nodes,32,2,64,512,release_gather,1.8581182615042947e-05,4.256390577434772e-05,4.7468813101606234e-05,3.061033185469868e-05,4.5092394476298416e-05,1.8581182615042947e-05,0.00010199454215912634,0.0006177004181410453,4.569272940716809e-05
nodes,32,2,64,4096,release_gather,2.9283575959390137e-05,5.8224378965719134e-05,6.817453500907442e-05,3.4582860889170025e-05,6.254017827742676e-05,2.9283575959390137e-05,0.00013432442293106868,0.00066487031794171,6.301846800313615e-05
nodes,32,2,64,16384,binomial,0.00010530465628226052,0.00010530465628226052,0.0001080090652378249,0.0001284313499464004,0.0001264562580925424,0.00010676692316502977,0.00012437269888803412,0.0009608553198179573,0.0001133657382969768
nodes,32,2,64,131072,binomial,0.0002537291069953808,0.0002537291069953808,0.00030973559944974294,0.00031407856500751904,0.0007539257984428731,0.00029448967587885884,0.00031140129380322464,0.001718396004081367,0.00031521674723756425
nodes,32,2,64,1048576,binomial,0.001161150303115267,0.001161150303115267,0.0016685542733051013,0.002790832114497095,0.0042754744220585405,0.0018535807885184093,0.0016653042085397996,0.00268109890367181,0.0019729076100049978
nodes,32,2,64,4194304,binomial,0.0039302050086223094,0.0039302050086223094,0.006026522294715738,0.00636686840819831,0.017875830122675303,0.006194682763451352,0.005897726452752224,0.006361760609446624,0.0076839975035712165
nodes,32,2,64,33554432,scatter_ring_allgather,0.03286939692387928,0.03355657550717336,0.039614281270702115,0.03540812679015022,0.19368653391186127,0.036415569875836794,0.041901852046590304,0.03286939692387928,0.05359303954668972
nodes,32,4,128,2,binomial,6.114094918299777e-05,6.114094918299777e-05,6.869100476908955e-05,7.173787575705708e-05,7.200935021704633e-05,6.58422681097197e-05,0.0001201113088877389,0.0010923484396411615,8.07216072600317e-05
nodes,32,4,128,16,binomial,6.08197068644886e-05,6.08197068644886e-05,6.860619502123831e-05,7.141904250678039e-05,7.241307009653512e-05,6.55495653555739e-05,0.00011956102640763715,0.0010954782433962313,8.059431654883716e-05
nodes,32,4,128,64,binomial,6.0757369239805575e-05,6.0757369239805575e-05,6.941084040528318e-05,7.29328419555695e-05,7.264851014245669e-05,6.591690704937178e-05,0.0001390815693224915,0.001121256135230261,8.15401709106846e-05
nodes,32,4,128,512,nb,7.354885924557037e-05,9.368050053697752e-05,9.93244804482609e-05,7.354885924557037e-05,0.00010506109104403993,9.96755999872139e-05,0.00019214345904811198,0.0011510514562515738,0.0001063807813925722
nodes,32,4,128,4096,nb,8.777438445998604e-05,0.00010612887260074708,0.00011616066896041293,8.777438445998604e-05,0.00013085806130329791,0.00011653807426719586,0.0002697089874802459,0.0011974004393018698,0.00013293635804561253
nodes,32,4,128,16384,binomial,0.0001431649009585729,0.0001431649009585729,0.0001480786140108043,0.00026845861739909096,0.0002620427380107925,0.0002022175639907417,0.0002672481318727626,0.0013089506996799517,0.00018155913084829767
nodes,32,4,128,131072,binomial,0.0003553955762937877,0.0003553955762937877,0.0004445909585874181,0.0004501346205500462,0.0012185317069973438,0.0004443939028824316,0.00044852116886929936,0.004324513082970734,0.00045630464083619307
nodes,32,4,128,1048576,binomial,0.0015958989140387925,0.0015958989140387925,0.001753584273953927,0.005200091785241836,0.009667384827121131,0.002559410724820217,0.0020099814214867237,0.005060445440820686,0.002926708605767188
nodes,32,4,128,4194304,binomial,0.005062306325146394,0.005062306325146394,0.007108659696514111,0.008662097252490524,0.0360310837739124,0.008107295615269332,0.007074752310264991,0.008273037922451858,0.011121272757739376
nodes,32,4,128,33554432,scatter_ring_allgather,0.03559555261274677,0.041531935958741086,0.048028313456580124,0.04230606153403575,0.3234206518214166,0.04402222045241887,0.05137048713659608,0.03559555261274677,0.08738325234702461
nodes,32,8,256,2,binomial,6.827241127299548e-05,6.827241127299548e-05,9.128119564345437e-05,9.369513003757106e-05,0.00011843402587583061,9.914775540259133e-05,0.00015707373066531613,0.0024414361844910747,0.00011622537739789147
nodes,32,8,256,16,binomial,6.919249809513585e-05,6.919249809513585e-05,9.130293381595238e-05,9.35879324551626e-05,0.00011778163690122364,9.896576672473164e-05,0.00015696719068365733,0.0024459518455824366,0.00011570559106718768
nodes,32,8,256,64,binomial,7.257570166343055e-05,7.257570166343055e-05,9.243710550028219e-05,9.38730767237193e-05,0.0001202223278500691,9.975272530362761e-05,0.00016374671965493668,0.002451333591898168,0.00011846093616584328
nodes,32,8,256,512,binomial,9.806355899544122e-05,9.806355899544122e-05,0.00010475030236600349,9.957544911291836e-05,0.00014677160603832073,0.00011818420140801676,0.0002187639608957201,0.0025633109565897758,0.00014593579820658644
nodes,32,8,256,4096,nb,0.00011282689180485989,0.00013292947033630156,0.00012649338418391662,0.00011282689180485989,0.00017919718136867168,0.00014176137172722058,0.00034749266150986064,0.0026131694123396397,0.00018597914525861453
nodes,32,8,256,16384,circ_graph,0.00018301191399029446,0.0001891984281562976,0.00018301191399029446,0.000355649102523529,0.0003304839040902567,0.00028028907007256393,0.00036582661460219355,0.0029302040829461405,0.0002436694406998144
nodes,32,8,256,131072,binomial,0.0004496370465820548,0.0004496370465820548,0.0005444555724249846,0.0005619309866761814,0.0013717991690650596,0.0005583197051854876,0.0005638337921843657,0.005694314361683093,0.0005865286449726368
nodes,32,8,256,1048576,binomial,0.001780442301571423,0.001780442301571423,0.002211917620562232,0.009235634474317628,0.01026718270546713,0.003771065024400449,0.0028135746910598735,0.010037183033287869,0.004072131115841679
nodes,32,8,256,4194304,binomial,0.00602495172602764,0.00602495172602764,0.008002223671208473,0.012325884134466137,0.04273974820144103,0.010876520694961828,0.010183277160442188,0.011407582888771,0.014655144162789895
nodes,32,8,256,33554432,scatter_ring_allgather,0.04890448990281172,0.05552249698326448,0.06097449108419014,0.0568259213312059,0.33984157842298085,0.05792581868566838,0.06807033619590508,0.04890448990281172,0.10869874902681803
nodes,32,16,512,2,binomial,0.00011429048632141194,0.00011429048632141194,0.00012903874254089264,0.0001248499460621295,0.0001553865370529032,0.000132672811162253,0.0002093391748320375,0.00525002872441025,0.0001624586222691942
nodes,32,16,512,16,binomial,0.00011392133010987618,0.00011392133010987618,0.00012863532622105466,0.00012465104705580642,0.00015490152459042688,0.00013229872276156773,0.00020898790297633145,0.005254357392389309,0.00016190027853184966
nodes,32,16,512,64,binomial,0.00011371692371800743,0.00011371692371800743,0.0001292916754231873,0.00012488130954705273,0.00015738824717721468,0.00013269435053122095,0.00021696738307521834,0.005256144838182474,0.00016441078895345363
nodes,32,16,512,512,nb,0.00013739614930361369,0.0001582400759081454,0.00015426614107239562,0.00013739614930361369,0.00019855435278182717,0.0001668378014943456,0.0002802095342881591,0.005380381701818847,0.00021207560488237107
nodes,32,16,512,4096,nb,0.00014957354778067283,0.00018404741041097648,0.00017244224694161028,0.00014957354778067283,0.0002423238483367656,0.00020281616417945847,0.00040843520659056677,0.005483564969075185,0.0002580562507971472
nodes,32,16,512,16384,circ_graph,0.0002553551988854871,0.00026327027188857504,0.0002553551988854871,0.00041937144462938586,0.0003986350642645175,0.000366177146334186,0.0004374660614572898,0.005698361246317361,0.00032715530988382263
nodes,32,16,512,131072,binomial,0.0005145892552390615,0.0005145892552390615,0.0006164639269238231,0.000644169951569994,0.0013667551723080956,0.0006416033630991093,0.0006465872658747607,0.008661000999421178,0.0006679226041592532
nodes,32,16,512,1048576,binomial,0.0019988413985187583,0.0019988413985187583,0.002488093282919756,0.013764394916735775,0.012183060452692235,0.005206736256318939,0.0037070253744661084,0.01572940515623548,0.004860847084042473
nodes,32,16,512,4194304,binomial,0.00726285554181857,0.00726285554181857,0.009211757051068005,0.01611229003548787,0.042777459496140174,0.013231679207807472,0.012314860041396966,0.013973981248759303,0.015451988863411523
nodes,32,16,512,33554432,scatter_ring_allgather,0.059295538700028946,0.06541726401170798,0.06839070387114217,0.0668416434180666,0.33984157842298085,0.06770921817391554,0.0748764359003064,0.059295538700028946,0.11041471190002522
nodes,32,32,1024,2,binomial,0.00011429048632141194,0.00011429048632141194,0.00012903874254089264,0.0001248499460621295,0.0001553865370529032,0.000132672811162253,0.0002093391748320375,0.00525002872441025,0.0001624586222691942
nodes,32,32,1024,16,binomial,0.00011392133010987618,0.00011392133010987618,0.00012863532622105466,0.00012465104705580642,0.00015490152459042688,0.00013229872276156773,0.00020898790297633145,0.005254357392389309,0.00016190027853184966
nodes,32,32,1024,64,binomial,0.00011371692371800743,0.00011371692371800743,0.0001292916754231873,0.00012488130954705273,0.00015738824717721468,0.00013269435053122095,0.00021696738307521834,0.005256144838182474,0.00016441078895345363
nodes,32,32,1024,512,nb,0.00013739614930361369,0.0001582400759081454,0.00015426614107239562,0.00013739614930361369,0.00019855435278182717,0.0001668378014943456,0.0002802095342881591,0.005380381701818847,0.00021207560488237107
nodes,32,32,1024,4096,nb,0.00014957354778067283,0.00018404741041097648,0.00017244224694161028,0.00014957354778067283,0.0002423238483367656,0.00020281616417945847,0.00040843520659056677,0.005483564969075185,0.0002580562507971472
nodes,32,32,1024,16384,circ_graph,0.0002553551988854871,0.00026327027188857504,0.0002553551988854871,0.00041937144462938586,0.0003986350642645175,0.000366177146334186,0.0004374660614572898,0.005698361246317361,0.00032715530988382263
nodes,32,32,1024,131072,binomial,0.0005145892552390615,0.0005145892552390615,0.0006164639269238231,0.000644169951569994,0.0013667551723080956,0.0006416033630991093,0.0006465872658747607,0.008661000999421178,0.0006679226041592532
nodes,32,32,1024,1048576,binomial,0.0019988413985187583,0.0019988413985187583,0.002488093282919756,0.013764394916735775,0.012183060452692235,0.005206736256318939,0.0037070253744661084,0.01572940515623548,0.004860847084042473
nodes,32,32,1024,4194304,binomial,0.00726285554181857,0.00726285554181857,0.009211757051068005,0.01611229003548787,0.042777459496140174,0.013231679207807472,0.012314860041396966,0.013973981248759303,0.015451988863411523
nodes,32,32,1024,33554432,scatter_ring_allgather,0.059295538700028946,0.06541726401170798,0.06839070387114217,0.0668416434180666,0.33984157842298085,0.06770921817391554,0.0748764359003064,0.059295538700028946,0.11041471190002522
